Shingeki no Kyojin OVA,Action,Super Power,Drama,Fantasy,Shounen
Maria-sama ga Miteru 4th,School,Shoujo,Shoujo Ai,Slice of Life
Kubikiri Cycle: Aoiro Savant to Zaregototsukai,Action,Mystery,Supernatural,Drama
Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,Magic,Adventure,Fantasy,Comedy,Supernatural
Karakai Jouzu no Takagi-san,Romance,Comedy,School,Slice of Life,Shounen
Junjou Romantica,Comedy,Drama,Romance,Shounen Ai
Fate/Grand Order: Zettai Majuu Sensen Babylonia,Action,Fantasy,Magic,Supernatural
Emiya-san Chi no Kyou no Gohan,Slice of Life,Comedy
Charlotte,Drama,School,Super Power
Capeta,Cars,Shounen,Sports
Break Blade 5: Shisen no Hate,Action,Military,Fantasy,Mecha,Shounen
Aggressive Retsuko (ONA) 2nd Season,Slice of Life,Comedy
Yao Shen Ji 3rd Season,Action,Adventure,Demons,Fantasy,Martial Arts,Romance
Space☆Dandy,Sci-Fi,Space,Comedy
Slayers Try,Adventure,Comedy,Demons,Magic,Fantasy,Shounen
Seikai no Senki II,Action,Military,Romance,Sci-Fi,Space
Mobile Suit Gundam Wing: Endless Waltz Movie,Action,Space,Mecha,Military,Drama,Sci-Fi
Kyou kara Maou! 3rd Series,Adventure,Comedy,Demons,Fantasy,Shoujo
Kokoro Connect,Slice of Life,Comedy,Supernatural,Drama,Romance,School
Jungle wa Itsumo Hare nochi Guu Deluxe,Comedy,Slice of Life
Hybrid Child,Drama,Historical,Romance,Sci-Fi,Shounen Ai
Hakuouki Movie 2: Shikon Soukyuu,Action,Historical,Supernatural,Drama,Samurai,Josei
Haikyuu!! Movie 1: Owari to Hajimari,Comedy,Sports,Drama,School,Shounen
Gungrave,Action,Drama,Sci-Fi,Seinen,Super Power
Goku Sayonara Zetsubou Sensei,Comedy,Parody,School,Shounen
Ginga Eiyuu Densetsu Gaiden (1999),Drama,Military,Sci-Fi,Space
Douluo Dalu,Action,Adventure,Fantasy,Historical,Martial Arts,Romance
Code Geass: Hangyaku no Lelouch R2 Special Edition - Zero Requiem,Action,Military,Super Power,Mecha
Yuru Yuri♪♪,Slice of Life,Comedy,School,Shoujo Ai
Sword Art Online: Alicization - War of Underworld,Action,Game,Adventure,Romance,Fantasy
Saint☆Oniisan (Movie),Comedy,Seinen,Slice of Life
Mobile Suit Gundam 0080: War in the Pocket,Military,Sci-Fi,Space,Drama,Mecha
Mahoujin Guruguru (2017),Adventure,Fantasy,Magic,Comedy,Shounen
Kara no Kyoukai 2: Satsujin Kousatsu (Zen),Action,Mystery,Supernatural,Romance,Thriller
Jungle wa Itsumo Hare nochi Guu,Slice of Life,Comedy,School
Jormungand,Action,Adventure,Seinen
Higashi no Eden,Action,Sci-Fi,Mystery,Drama,Romance,Thriller
Hello World,Sci-Fi
Gochuumon wa Usagi Desu ka??,Slice of Life,Comedy
Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,Action,Sci-Fi,Super Power,Drama,Mecha,Shounen
Douluo Dalu 2nd Season,Action,Adventure,Historical,Supernatural,Martial Arts,Fantasy
Detective Conan Movie 12: Full Score of Fear,Adventure,Police,Comedy,Mystery,Shounen
Detective Conan Movie 09: Strategy Above the Depths,Adventure,Mystery,Comedy,Police,Shounen
City Hunter 3,Action,Comedy,Mystery,Shounen
Break Blade 4: Sanka no Chi,Action,Fantasy,Mecha,Military,Shounen
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),Slice of Life,Psychological,Drama,School
Wotaku ni Koi wa Muzukashii: Youth,Slice of Life,Comedy,Romance
The Everlasting Guilty Crown,Music
Tasogare Otome x Amnesia,Horror,Mystery,Romance,School,Shounen,Supernatural
Saint Seiya,Adventure,Fantasy,Sci-Fi,Shounen
Overlord II,Action,Game,Adventure,Supernatural,Magic,Fantasy
Neko no Ongaeshi,Adventure,Drama,Fantasy
Musekinin Kanchou Tylor,Military,Sci-Fi,Space,Comedy,Parody
Love Live! School Idol Project 2nd Season,Music,School,Slice of Life
Little Witch Academia,Adventure,Comedy,Magic,Fantasy,School
Kuroshitsuji,Action,Mystery,Comedy,Historical,Demons,Supernatural,Shounen
InuYasha (TV),Action,Adventure,Comedy,Historical,Demons,Supernatural,Magic,Romance,Fantasy,Shounen
Danshi Koukousei no Nichijou Specials,Comedy,School,Shounen,Slice of Life
Colorful (Movie),Slice of Life,Supernatural,Drama
Bishoujo Senshi Sailor Moon S,Drama,Magic,Romance,Shoujo
Baby Steps,Romance,School,Shounen,Sports
Yuusha-Ou GaoGaiGar,Adventure,Mecha,Sci-Fi,Shounen
Vampire Hunter D (2000),Action,Sci-Fi,Horror,Drama,Romance,Vampire,Fantasy
Top wo Nerae! Gunbuster,Action,Comedy,Drama,Mecha,Military,Sci-Fi,Shounen,Space
Seitokai Yakuindomo Movie,Slice of Life,Comedy,School,Shounen
Maria-sama ga Miteru 3rd,Drama,School,Shoujo Ai,Slice of Life
Magic Kaito,Adventure,Comedy,Romance,Shounen
Hoozuki no Reitetsu 2nd Season,Comedy,Demons,Supernatural,Fantasy,Seinen
Hibike! Euphonium Movie 3: Chikai no Finale,Drama,Music,School
Hataraku Maou-sama!,Comedy,Demons,Supernatural,Romance,Fantasy
Haikyuu!! Movie 4: Concept no Tatakai,Comedy,Drama,School,Shounen,Sports
Detective Conan Movie 08: Time Travel of the Silver Sky,Adventure,Mystery
Detective Conan Movie 07: Crossroad in the Ancient Capital,Adventure,Mystery,Comedy,Police,Shounen
Yuru Yuri Nachuyachumi!,Comedy,Shoujo Ai,Slice of Life
Uchouten Kazoku,Slice of Life,Comedy,Demons,Drama,Fantasy
Working'!!,Comedy,Romance,Seinen,Slice of Life
Tokyo Ghoul,Action,Mystery,Horror,Psychological,Supernatural,Drama,Seinen
Seihou Bukyou Outlaw Star,Action,Sci-Fi,Adventure,Space,Comedy
Saiyuuki Gaiden,Action,Adventure,Drama,Fantasy
Planetarian: Hoshi no Hito,Sci-Fi,Drama
Naruto,Action,Adventure,Comedy,Super Power,Martial Arts,Shounen
Mobile Suit Gundam Thunderbolt: December Sky,Action,Military,Sci-Fi,Space,Drama,Mecha
Magi: Sinbad no Bouken,Action,Adventure,Fantasy,Magic,Shounen
Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,Action,Military,Sci-Fi,Space
Gake no Ue no Ponyo,Adventure,Fantasy
Fairy Tail,Action,Adventure,Comedy,Magic,Fantasy,Shounen
Eikoku Koi Monogatari Emma: Molders-hen,Slice of Life,Romance,Historical,Drama,Seinen
"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",Drama,Romance,School
Zan Sayonara Zetsubou Sensei,Comedy,Parody,School,Shounen
Akachan to Boku,Comedy,Drama,Shoujo
Seto no Hanayome OVA,Comedy,Parody,Romance,School,Shounen
Saiyuuki Reload: Burial,Action,Adventure,Drama,Fantasy,Shoujo
Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,Adventure,Fantasy,Historical,Romance
Magic Kaito 1412,Adventure,Comedy,Romance,Shounen
Lupin III (2015),Action,Adventure,Comedy,Mystery,Seinen
Les Misérables: Shoujo Cosette,Slice of Life,Historical,Drama,Shoujo
Initial D Third Stage,Action,Cars,Sports,Drama,Romance,Seinen
Hanasaku Iroha: Home Sweet Home,Slice of Life,Comedy,Drama
Hoozuki no Reitetsu OVA,Comedy,Demons,Supernatural,Fantasy,Seinen
Haikyuu!! Movie 3: Sainou to Sense,Comedy,Drama,School,Shounen,Sports
Devilman: Crybaby,Action,Dementia,Demons,Horror,Supernatural
Detective Conan Movie 01: The Timed Skyscraper,Adventure,Mystery,Comedy,Police,Shounen
Carnival Phantasm,Comedy,Parody,Supernatural
Sayonara Zetsubou Sensei,Comedy,Parody,School,Shounen
Mobile Suit Gundam Thunderbolt,Action,Military,Sci-Fi,Space,Drama,Mecha
Mahou Shoujo Lyrical Nanoha: The Movie 1st,Action,Magic,Comedy,Sci-Fi,Drama
Macross F,Action,Space,Mecha,Romance,Military,Music,Sci-Fi
Kara no Kyoukai 4: Garan no Dou,Action,Mystery,Supernatural,Thriller
Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,Comedy,Drama,Shoujo
Isekai no Seikishi Monogatari,Action,Comedy,Ecchi,Fantasy,Harem,Mecha,School
Coquelicot-zaka kara,Historical,Romance,School,Shoujo
Xiao Lu He Xiao Lan,Game,Sci-Fi,Slice of Life,Comedy,Drama,Magic,School,Shounen Ai
Kuroko no Basket: Tip Off,Sports,Comedy,School,Shounen
Hidamari Sketch x ☆☆☆,Slice of Life,Comedy,School,Seinen
Flanders no Inu (Movie),Drama,Historical
Ergo Proxy,Psychological,Mystery,Sci-Fi
Durarara!! Specials,Action,Comedy,Supernatural
Detective Conan Movie 02: The Fourteenth Target,Adventure,Mystery,Comedy,Police,Shounen
Aoki Hagane no Arpeggio: Ars Nova Cadenza,Action,Sci-Fi,Seinen
Touhai Densetsu Akagi: Yami ni Maiorita Tensai,Game,Psychological,Thriller,Seinen
Terra e... (TV),Action,Drama,Military,Sci-Fi,Space
Tennis no Ouji-sama,Action,Comedy,Sports,School,Shounen
Sekaiichi Hatsukoi,Comedy,Drama,Romance,Shounen Ai
Seitokai Yakuindomo* OVA,Slice of Life,Comedy,School,Shounen
Kyoukai no Kanata Movie: I'll Be Here - Kako-hen - Yakusoku no Kizuna,Music
Junjou Romantica OVA,Comedy,Drama,Romance,Shounen Ai
Igano Kabamaru,Action,Adventure,Comedy,Romance,School,Shounen
IDOLiSH7,Music
Hokuto no Ken,Action,Drama,Martial Arts,Sci-Fi,Shounen
High☆Speed!: Free! Starting Days,Comedy,Drama,School,Slice of Life,Sports
Hidamari Sketch x Honeycomb,Slice of Life,Comedy,School,Seinen
Fairy Tail (2014),Action,Adventure,Comedy,Fantasy,Magic,Shounen
There She Is!!,Comedy,Romance
Tanaka-kun wa Itsumo Kedaruge,Slice of Life,Comedy,School
Tentai Senshi Sunred 2nd Season,Comedy,Parody,Seinen,Super Power
Sakigake!! Cromartie Koukou,Comedy,School,Shounen
Mobile Suit Zeta Gundam,Military,Sci-Fi,Space,Drama,Romance,Mecha
Junjou Romantica 3,Comedy,Drama,Romance,Shounen Ai
Bishoujo Senshi Sailor Moon: Sailor Stars,Adventure,Comedy,Drama,Fantasy,Magic,Romance,Shoujo
Yume-iro Pâtissière,Kids,School,Shoujo
Soul Eater,Action,Fantasy,Comedy,Supernatural,Shounen
Shirokuma Cafe,Slice of Life,Comedy,Josei
School Rumble,Comedy,Romance,School,Shounen
Non Non Biyori,Comedy,School,Seinen,Slice of Life
Lupin III vs. Detective Conan: The Movie,Action,Comedy,Mystery,Shounen
Kekkai Sensen & Beyond,Action,Comedy,Fantasy,Shounen,Super Power,Supernatural,Vampire
Jormungand: Perfect Order,Action,Adventure,Seinen
Hanasaku Iroha,Slice of Life,Comedy,Drama
Ginga Eiyuu Densetsu: Die Neue These - Seiran 2,Action,Drama,Military,Sci-Fi,Space
Ginga Eiyuu Densetsu Gaiden,Action,Military,Sci-Fi,Space
Date A Live II: Kurumi Star Festival,Slice of Life,Romance
City Hunter,Action,Comedy,Mystery,Shounen
Boku no Hero Academia the Movie 2: Heroes:Rising,Action,Comedy,Super Power,School,Shounen
Beelzebub,Action,Comedy,Demons,Supernatural,School,Shounen
Yakitate!! Japan,Comedy,Shounen
Tong Ling Fei,Comedy,Historical,Drama,Romance
xxxHOLiC Movie: Manatsu no Yoru no Yume,Mystery,Comedy,Psychological,Supernatural,Drama
Tiger & Bunny,Action,Mystery,Comedy,Super Power
Shijou Saikyou no Deshi Kenichi OVA,Action,Martial Arts,Comedy,School,Shounen
Plastic Memories,Sci-Fi,Drama,Romance
Mini Toji: Yume,Action,Fantasy
Macross F Movie 2: Sayonara no Tsubasa,Action,Mecha,Military,Music,Romance,Sci-Fi,Space
Macross,Action,Mecha,Military,Music,Romance,Sci-Fi,Space
Lupin III: Part 5,Action,Adventure,Mystery,Comedy,Seinen
Haibane Renmei,Slice of Life,Mystery,Psychological,Drama,Fantasy
Jigoku Shoujo Futakomori,Mystery,Horror,Psychological,Supernatural
ef: A Tale of Memories.,Mystery,Drama,Romance
Cardcaptor Sakura: Clear Card-hen Prologue - Sakura to Futatsu no Kuma,Fantasy,Romance,Shoujo
Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,Action,Adventure,Demons,Drama,Fantasy,Horror,Military,Seinen,Supernatural
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 2 - Tamashii,Drama,Fantasy,Magic,Slice of Life
Yuru Yuri San☆Hai!,Comedy,School,Shoujo Ai,Slice of Life
Yagate Kimi ni Naru,Romance,School,Shoujo Ai
Ushio to Tora (TV) 2nd Season,Action,Adventure,Comedy,Demons,Supernatural,Shounen
Takarajima,Adventure,Mystery,Historical,Drama
Sekaiichi Hatsukoi: Valentine-hen,Romance,Comedy,Shounen Ai
Saiunkoku Monogatari,Adventure,Fantasy,Comedy,Romance,Historical,Drama
Ookiku Furikabutte,Comedy,Seinen,Sports
One Piece: Episode of East Blue - Luffy to 4-nin no Nakama no Daibouken,Action,Adventure,Comedy,Super Power,Drama,Fantasy,Shounen
One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,Adventure,Comedy,Fantasy,Shounen
Mawaru Penguindrum,Mystery,Comedy,Dementia,Psychological,Drama
Megalo Box,Action,Sci-Fi,Slice of Life,Sports,Drama
Kuuchuu Buranko,Comedy,Psychological,Drama,Seinen
Kaleido Star,Comedy,Sports,Drama,Fantasy,Shoujo
Ie Naki Ko Remy,Adventure,Slice of Life,Historical,Drama
Grisaia no Meikyuu: Caprice no Mayu 0,Drama
Gintama: Dai Hanseikai,Action,Comedy,Parody,Samurai
Drifters,Action,Adventure,Comedy,Historical,Samurai,Fantasy,Seinen
Full Metal Panic! The Second Raid,Action,Military,Mecha
Detective Conan OVA 09: The Stranger in 10 Years...,Adventure,Comedy,Mystery,Police,Shounen
Fuichin-san,Drama,Historical,Kids,Shoujo
Aria The Avvenire,Fantasy,Sci-Fi,Shounen,Slice of Life
Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness,Music,Sports
Trigun: Badlands Rumble,Action,Sci-Fi,Adventure,Comedy,Drama,Shounen
Tennis no Ouji-sama: Zenkoku Taikai-hen - Semifinal,Action,Comedy,Sports
Tennis no Ouji-sama: Zenkoku Taikai-hen,Action,Comedy,Sports,Shounen
SKET Dance: Imouto no Nayami ni Nayamu Ani ni Nayamu Imouto to Sono Nakama-tachi,Comedy,School,Shounen
Serial Experiments Lain,Dementia,Drama,Mystery,Psychological,Sci-Fi,Supernatural
Nekomonogatari: Kuro,Comedy,Supernatural,Romance,Ecchi
Macross: Do You Remember Love?,Action,Space,Mecha,Romance,Military,Music,Sci-Fi
Luo Xiao Hei Zhan Ji (Movie),Drama,Supernatural
Karigurashi no Arrietty,Fantasy
Kami nomi zo Shiru Sekai II,Comedy,Harem,Romance,Shounen,Supernatural
Hibike! Euphonium,Music,School,Drama
Darker than Black: Kuro no Keiyakusha Gaiden,Action,Mystery,Sci-Fi,Super Power
Eyeshield 21,Action,Sports,Comedy,Shounen
Azumanga Daioh,Slice of Life,Comedy,School
Usagi Drop Specials,Josei,Slice of Life
Tekkon Kinkreet,Action,Adventure,Psychological,Supernatural
Ore Monogatari!!,Comedy,Romance,Shoujo
Noragami Aragoto OVA,Action,Adventure,Comedy,Supernatural,Shounen
Mobile Suit Gundam: Iron-Blooded Orphans,Action,Drama,Mecha,Sci-Fi,Space
Little Witch Academia (TV),Adventure,Comedy,Fantasy,Magic,School
Kurenai no Buta,Action,Adventure,Comedy,Drama,Historical,Military,Romance
Kobato.,Comedy,Drama,Romance,Fantasy
Hyouge Mono,Historical,Samurai,Seinen
Hikaru no Go: Hokuto Hai e no Michi,Game,Shounen
High Score Girl,Game,Comedy,Romance,School,Seinen
Full Moon wo Sagashite,Music,Comedy,Supernatural,Drama,Romance,Shoujo
Wotaku ni Koi wa Muzukashii,Comedy,Romance,Slice of Life
Mahou Shoujo Lyrical Nanoha A's,Action,Comedy,Drama,Magic,Super Power
Magi: Sinbad no Bouken (TV),Action,Adventure,Fantasy,Magic,Shounen
Kimi to Boku. 2,Comedy,Drama,Romance,School,Shounen,Slice of Life
Higurashi no Naku Koro ni,Mystery,Dementia,Horror,Psychological,Supernatural,Thriller
Kamisama Hajimemashita OVA,Comedy,Demons,Supernatural,Romance,Fantasy,Shoujo
Hanamonogatari,Mystery,Comedy,Supernatural
Golden Boy,Adventure,Comedy,Ecchi
Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,Romance,Samurai,Historical,Drama,Shounen
Overlord,Action,Adventure,Fantasy,Game,Magic,Supernatural
Love Live! The School Idol Movie,Music,School,Slice of Life
Log Horizon,Action,Game,Adventure,Magic,Fantasy
Junjou Romantica 2,Comedy,Drama,Romance,Shounen Ai
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,Slice of Life,Fantasy
Free!: Eternal Summer - Kindan no All Hard!,Comedy,School,Slice of Life
Carole & Tuesday,Drama,Music,Sci-Fi
Zetsuen no Tempest,Action,Mystery,Psychological,Drama,Magic,Fantasy,Shounen
Tamako Love Story,Comedy,Romance,Slice of Life
Omae Umasou da na,Action,Adventure,Fantasy,Kids
Phantom: Requiem for the Phantom,Action,Drama,Seinen,Thriller
Nurarihyon no Mago: Sennen Makyou,Action,Demons,Shounen,Supernatural
Kara no Kyoukai: Mirai Fukuin,Drama,Mystery,Seinen,Supernatural
Kanon (2006),Slice of Life,Supernatural,Drama,Romance
Girls & Panzer: Saishuushou Part 1,Military,School
Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,Action,Sci-Fi,Comedy,Historical,Parody,Samurai,Mecha,Shounen
Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,Action,Drama,Military,Sci-Fi,Space
FLCL,Action,Sci-Fi,Comedy,Parody,Dementia,Psychological,Mecha
Code Geass: Hangyaku no Lelouch I - Koudou,Action,Military,Sci-Fi,Super Power,Mecha,School
"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",Drama,Romance,School,Slice of Life
Aria The OVA: Arietta,Fantasy,Sci-Fi,Shounen,Slice of Life
Aria The Origination: Sono Choppiri Himitsu no Basho ni...,Comedy,Shounen,Slice of Life
Yuri!!! on Ice,Comedy,Sports
Wolf's Rain OVA,Sci-Fi,Adventure,Psychological,Supernatural,Drama
Sekaiichi Hatsukoi OVA,Comedy,Drama,Romance,Shounen Ai
Quanzhi Gaoshou,Action,Game
One Piece Film: Gold,Action,Adventure,Comedy,Drama,Fantasy,Shounen
Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven,Action,Sci-Fi,Mecha
Durarara!!x2 Ten,Action,Mystery,Supernatural
Boku no Hero Academia the Movie 1: Futari no Hero,Action,Shounen,Super Power
Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,Slice of Life,Supernatural,Drama
Touch,Sports,Romance,School,Drama,Slice of Life,Shounen
Tennis no Ouji-sama: Zenkoku Taikai-hen - Final,Comedy,Sports,School,Shounen
Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,Comedy,Drama,Romance,Shounen Ai
School Rumble Ni Gakki,Comedy,Romance,School,Shounen
Saenai Heroine no Sodatekata Fine,Comedy,Ecchi,Harem,Romance,School
One Piece Film: Strong World Episode 0,Action,Adventure,Comedy,Fantasy,Shounen,Super Power
Mobile Suit Gundam: The Origin - Advent of the Red Comet,Action,Military,Sci-Fi,Space,Mecha,Shounen
Mobile Suit Gundam: The 08th MS Team,Military,Sci-Fi,Adventure,Drama,Romance,Mecha
Major Movie: Yuujou no Winning Shot,Action,Sports,Shounen
Kokoro Connect: Michi Random,Comedy,Drama,Romance,School,Slice of Life,Supernatural
Kindaichi Shounen no Jikenbo,Mystery,Shounen
Kimi ni Todoke 2nd Season,Slice of Life,Drama,Romance,School,Shoujo
IDOLiSH7 Vibrato,Music
Gekkan Shoujo Nozaki-kun,Comedy,Romance,School
Durarara!!x2 Shou,Action,Mystery,Supernatural
ef: A Tale of Melodies.,Mystery,Supernatural,Drama,Romance
Working!!!,Comedy,Romance,Seinen,Slice of Life
Paprika,Dementia,Fantasy,Horror,Mystery,Psychological,Sci-Fi,Thriller
Overlord III,Action,Magic,Fantasy,Game,Supernatural
Ookiku Furikabutte: Natsu no Taikai-hen,Comedy,Seinen,Sports
Maison Ikkoku,Slice of Life,Comedy,Drama,Romance,Seinen
Kokoro ga Sakebitagatterunda.,Drama,Romance,School
Kimi ni Todoke,Slice of Life,Drama,Romance,School,Shoujo
Hanada Shounen-shi,Slice of Life,Comedy,Supernatural,Drama,Seinen
Fullmetal Alchemist: Brotherhood Specials,Military,Adventure,Drama,Magic,Fantasy,Shounen
Akagami no Shirayuki-hime 2nd Season,Drama,Romance,Fantasy,Shoujo
Yahari Ore no Seishun Love Comedy wa Machigatteiru.,Slice of Life,Comedy,Drama,Romance,School
Youjo Senki,Action,Military,Magic
Toaru Kagaku no Railgun S,Action,Sci-Fi,Super Power
Tate no Yuusha no Nariagari,Action,Adventure,Drama,Fantasy
Tanoshii Muumin Ikka,Adventure,Comedy,Fantasy,Kids,Slice of Life
Slayers Next,Adventure,Comedy,Demons,Magic,Fantasy
Saint Seiya: The Lost Canvas - Meiou Shinwa,Action,Adventure,Martial Arts,Shounen,Super Power,Supernatural
ReLIFE,Slice of Life,Romance,School
Osomatsu-san,Comedy,Parody
Noragami,Action,Adventure,Comedy,Supernatural,Shounen
Kyou kara Ore wa!!,Comedy,Shounen
Kingdom,Action,Historical,Military,Seinen
Juuni Kokuki,Action,Adventure,Fantasy,Magic,Supernatural
Detective Conan Movie 15: Quarter of Silence,Adventure,Comedy,Mystery,Police,Shounen
Black Lagoon,Action,Seinen
Stand By Me Doraemon,Comedy,Kids,Sci-Fi,Shounen
Sakasama no Patema,Adventure,Sci-Fi
Kamisama Hajimemashita,Comedy,Demons,Supernatural,Romance,Fantasy,Shoujo
Hachimitsu to Clover,Comedy,Drama,Josei,Romance,Slice of Life
Ginga Nagareboshi Gin,Action,Adventure,Drama,Shounen
Eve no Jikan (Movie),Sci-Fi,Slice of Life
Detective Conan Movie 04: Captured in Her Eyes,Adventure,Mystery,Comedy,Police,Shounen
Black Lagoon: Roberta's Blood Trail,Action,Seinen
Detective Conan Movie 03: The Last Wizard of the Century,Adventure,Mystery,Comedy,Police,Shounen
Tokyo Magnitude 8.0,Drama
Qiang Shen Ji,Action,Sci-Fi
Kodomo no Omocha (TV),Comedy,Drama,Romance,Shoujo
Kara no Kyoukai 3: Tsuukaku Zanryuu,Action,Mystery,Supernatural,Drama,Thriller
